center_cls,neighbour_cls,attention,distance
extrarenal,tumor_vital,0.005849190056324005,5
extrarenal,tumor_vital,0.0065802400931715965,6
extrarenal,tumor_vital,0.008485601283609867,7
extrarenal,tumor_vital,0.009530920535326004,8
extrarenal,extrarenal,0.22845233976840973,1
extrarenal,extrarenal,0.12889842689037323,2
extrarenal,extrarenal,0.08342808485031128,3
extrarenal,extrarenal,0.05891640856862068,4
extrarenal,extrarenal,0.04768235608935356,5
extrarenal,extrarenal,0.04007904976606369,6
extrarenal,extrarenal,0.04043286293745041,7
extrarenal,extrarenal,0.036475758999586105,8
extrarenal,cortex,0.009961570613086224,1
extrarenal,cortex,0.007824436761438847,2
extrarenal,cortex,0.006905669346451759,3
extrarenal,cortex,0.005415046121925116,4
extrarenal,cortex,0.00521032465621829,5
extrarenal,cortex,0.005228193011134863,6
extrarenal,cortex,0.005965991877019405,7
extrarenal,cortex,0.006372737232595682,8
extrarenal,angioinvasion,0.00016224299906753004,1
extrarenal,angioinvasion,9.968991798814386e-05,2
extrarenal,angioinvasion,7.64254218665883e-05,3
extrarenal,angioinvasion,6.213722372194752e-05,4
extrarenal,angioinvasion,5.388799399952404e-05,5
extrarenal,angioinvasion,4.9405400204705074e-05,6
extrarenal,angioinvasion,5.194040932110511e-05,7
extrarenal,angioinvasion,5.5647444241913036e-05,8
extrarenal,mark,0.004090233240276575,1
extrarenal,mark,0.0034040333703160286,2
extrarenal,mark,0.0029900558292865753,3
extrarenal,mark,0.002394400304183364,4
extrarenal,mark,0.002239737892523408,5
extrarenal,mark,0.002318859798833728,6
extrarenal,mark,0.0025806273333728313,7
extrarenal,mark,0.0026926379650831223,8
extrarenal,tumor_regression,0.002718245843425393,1
extrarenal,tumor_regression,0.0022412629332393408,2
extrarenal,tumor_regression,0.002206359524279833,3
extrarenal,tumor_regression,0.0019258605316281319,4
extrarenal,tumor_regression,0.002012562472373247,5
extrarenal,tumor_regression,0.0022880760952830315,6
extrarenal,tumor_regression,0.002863930771127343,7
extrarenal,tumor_regression,0.0033005867153406143,8
extrarenal,capsule,0.00544954976066947,1
extrarenal,capsule,0.003301432589069009,2
extrarenal,capsule,0.0025098654441535473,3
extrarenal,capsule,0.0018187894020229578,4
extrarenal,capsule,0.001607193029485643,5
extrarenal,capsule,0.0015777137596160173,6
extrarenal,capsule,0.0017367430264130235,7
extrarenal,capsule,0.001782714738510549,8
cortex,background,0.0178219024091959,1
cortex,background,0.010123607702553272,2
cortex,background,0.006331015843898058,3
cortex,background,0.004961107857525349,4
cortex,background,0.0041427756659686565,5
cortex,background,0.004064297303557396,6
cortex,background,0.004698042292147875,7
cortex,background,0.004367017652839422,8
cortex,cyst,2.78769093711162e-05,1
cortex,cyst,4.648524190997705e-05,2
cortex,cyst,6.331778422463685e-05,3
cortex,cyst,6.73035901854746e-05,4
cortex,cyst,7.866099622333422e-05,5
cortex,cyst,8.974399679573253e-05,6
cortex,cyst,0.00010464302613399923,7
cortex,cyst,8.836426422931254e-05,8
cortex,tumor_bleeding,0.0003530554531607777,1
cortex,tumor_bleeding,0.00034573717857711017,2
cortex,tumor_bleeding,0.00031621314701624215,3
cortex,tumor_bleeding,0.0002988952328450978,4
cortex,tumor_bleeding,0.00029356867889873683,5
cortex,tumor_bleeding,0.0003267166612204164,6
cortex,tumor_bleeding,0.0004041120409965515,7
cortex,tumor_bleeding,0.0004234560765326023,8
cortex,tumor_necrosis,3.08322451019194e-05,1
cortex,tumor_necrosis,5.1232625992270187e-05,2
cortex,tumor_necrosis,0.00010235506488243118,3
cortex,tumor_necrosis,0.00013608277367893606,4
cortex,tumor_necrosis,0.00020856816263403744,5
cortex,tumor_necrosis,0.00026617373805493116,6
cortex,tumor_necrosis,0.00038583771674893796,7
cortex,tumor_necrosis,0.00047239387640729547,8
cortex,tumor_vital,0.010093355551362038,1
cortex,tumor_vital,0.007640655152499676,2
cortex,tumor_vital,0.006224451120942831,3
cortex,tumor_vital,0.005339250434190035,4
cortex,tumor_vital,0.005289167631417513,5
cortex,tumor_vital,0.005681280046701431,6
cortex,tumor_vital,0.00729547580704093,7
cortex,tumor_vital,0.007491023279726505,8
cortex,extrarenal,0.012957822531461716,1
cortex,extrarenal,0.009458961896598339,2
cortex,extrarenal,0.006897166837006807,3
cortex,extrarenal,0.006169680505990982,4
cortex,extrarenal,0.00556076318025589,5
cortex,extrarenal,0.005244389176368713,6
cortex,extrarenal,0.00612263847142458,7
cortex,extrarenal,0.005949908867478371,8
cortex,cortex,0.25761857628822327,1
cortex,cortex,0.14191314578056335,2
cortex,cortex,0.08631966263055801,3
cortex,cortex,0.05647832155227661,4
cortex,cortex,0.043071482330560684,5
cortex,cortex,0.035340532660484314,6
cortex,cortex,0.0334804505109787,7
cortex,cortex,0.02844015136361122,8
cortex,angioinvasion,0.00010707452020142227,1
cortex,angioinvasion,6.686255801469088e-05,2
cortex,angioinvasion,4.374451964395121e-05,3
cortex,angioinvasion,2.5826921046245843e-05,4
cortex,angioinvasion,1.786073698895052e-05,5
cortex,angioinvasion,1.4908019693393726e-05,6
cortex,angioinvasion,1.489448914071545e-05,7
cortex,angioinvasion,1.419290856574662e-05,8
cortex,mark,0.009290311485528946,1
cortex,mark,0.010162053629755974,2
cortex,mark,0.01002797856926918,3
cortex,mark,0.009387469850480556,4
cortex,mark,0.0095379538834095,5
cortex,mark,0.009910939261317253,6
cortex,mark,0.011300920508801937,7
cortex,mark,0.011592067778110504,8
cortex,tumor_regression,0.0038501862436532974,1
cortex,tumor_regression,0.003214837284758687,2
cortex,tumor_regression,0.002789706690236926,3
cortex,tumor_regression,0.0022616107016801834,4
cortex,tumor_regression,0.0021901950240135193,5
cortex,tumor_regression,0.0023308447562158108,6
cortex,tumor_regression,0.0027743210084736347,7
cortex,tumor_regression,0.0028879691381007433,8
cortex,capsule,0.00746390363201499,1
cortex,capsule,0.004167303908616304,2
cortex,capsule,0.0027136884164065123,3
cortex,capsule,0.0018512854585424066,4
cortex,capsule,0.0015373931964859366,5
cortex,capsule,0.0013931712601333857,6
cortex,capsule,0.0014511162880808115,7
cortex,capsule,0.0013345797779038548,8
angioinvasion,background,0.029071474447846413,1
angioinvasion,background,0.020194649696350098,2
angioinvasion,background,0.00981446448713541,3
angioinvasion,background,0.007883288897573948,4
angioinvasion,background,0.006867587566375732,5
angioinvasion,background,0.010784747079014778,6
angioinvasion,background,0.011608796194195747,7
angioinvasion,background,0.009448224678635597,8
angioinvasion,cyst,0.0,1
angioinvasion,cyst,0.0,2
angioinvasion,cyst,0.0,3
angioinvasion,cyst,0.0,4
angioinvasion,cyst,5.370294502426987e-07,5
angioinvasion,cyst,2.6851072107092477e-05,6
angioinvasion,cyst,3.898206341546029e-05,7
angioinvasion,cyst,2.2066087694838643e-06,8
angioinvasion,tumor_bleeding,0.0,1
angioinvasion,tumor_bleeding,8.487026548209542e-07,2
angioinvasion,tumor_bleeding,1.7065356587409042e-05,3
angioinvasion,tumor_bleeding,8.500006515532732e-05,4
angioinvasion,tumor_bleeding,0.00012181541387690231,5
angioinvasion,tumor_bleeding,7.171145989559591e-05,6
angioinvasion,tumor_bleeding,9.574689465807751e-05,7
angioinvasion,tumor_bleeding,5.771392534370534e-05,8
angioinvasion,tumor_necrosis,0.000144880628795363,1
angioinvasion,tumor_necrosis,6.270287849474698e-05,2
angioinvasion,tumor_necrosis,7.95548185124062e-05,3
angioinvasion,tumor_necrosis,7.34299246687442e-05,4
angioinvasion,tumor_necrosis,7.408703095279634e-05,5
angioinvasion,tumor_necrosis,0.00012128005619160831,6
angioinvasion,tumor_necrosis,0.0001350324891973287,7
angioinvasion,tumor_necrosis,7.500685751438141e-05,8
angioinvasion,tumor_vital,0.008630934171378613,1
angioinvasion,tumor_vital,0.010320566594600677,2
angioinvasion,tumor_vital,0.011965658515691757,3
angioinvasion,tumor_vital,0.012050878256559372,4
angioinvasion,tumor_vital,0.012072579935193062,5
angioinvasion,tumor_vital,0.012157811783254147,6
angioinvasion,tumor_vital,0.01378010306507349,7
angioinvasion,tumor_vital,0.013713411055505276,8
angioinvasion,extrarenal,0.09956610947847366,1
angioinvasion,extrarenal,0.06825380027294159,2
angioinvasion,extrarenal,0.04956456273794174,3
angioinvasion,extrarenal,0.04042214900255203,4
angioinvasion,extrarenal,0.035966187715530396,5
angioinvasion,extrarenal,0.03165719658136368,6
angioinvasion,extrarenal,0.032982684671878815,7
angioinvasion,extrarenal,0.03206080198287964,8
angioinvasion,cortex,0.04999638721346855,1
angioinvasion,cortex,0.03631626069545746,2
angioinvasion,cortex,0.023891232907772064,3
angioinvasion,cortex,0.015003804117441177,4
angioinvasion,cortex,0.010931039229035378,5
angioinvasion,cortex,0.009811514988541603,6
angioinvasion,cortex,0.008861850015819073,7
angioinvasion,cortex,0.008402771316468716,8
angioinvasion,angioinvasion,0.06488614529371262,1
angioinvasion,angioinvasion,0.013437744230031967,2
angioinvasion,angioinvasion,0.0023130488116294146,3
angioinvasion,angioinvasion,0.0021698102355003357,4
angioinvasion,angioinvasion,0.0023627409245818853,5
angioinvasion,angioinvasion,0.0017503307899460196,6
angioinvasion,angioinvasion,0.0013231063494458795,7
angioinvasion,angioinvasion,0.0020576934330165386,8
angioinvasion,mark,0.0415886789560318,1
angioinvasion,mark,0.027092384174466133,2
angioinvasion,mark,0.017472490668296814,3
angioinvasion,mark,0.012066436931490898,4
angioinvasion,mark,0.011503098532557487,5
angioinvasion,mark,0.00936464685946703,6
angioinvasion,mark,0.008482101373374462,7
angioinvasion,mark,0.008557591587305069,8
angioinvasion,tumor_regression,0.0031322697177529335,1
angioinvasion,tumor_regression,0.0011456268839538097,2
angioinvasion,tumor_regression,0.0007721744477748871,3
angioinvasion,tumor_regression,0.00041968683945015073,4
angioinvasion,tumor_regression,0.0002861178363673389,5
angioinvasion,tumor_regression,0.0003445183683652431,6
angioinvasion,tumor_regression,0.0003122972266282886,7
angioinvasion,tumor_regression,0.0003542466147337109,8
angioinvasion,capsule,0.003300999291241169,1
angioinvasion,capsule,0.002422918565571308,2
angioinvasion,capsule,0.00143334676977247,3
angioinvasion,capsule,0.001023092190735042,4
angioinvasion,capsule,0.000883569591678679,5
angioinvasion,capsule,0.0008523932774551213,6
angioinvasion,capsule,0.0007965274271555245,7
angioinvasion,capsule,0.000754175940528512,8
mark,background,0.0139457443729043,1
mark,background,0.007694126572459936,2
mark,background,0.004943407606333494,3
mark,background,0.0036586804781109095,4
mark,background,0.002993954112753272,5
mark,background,0.003031134605407715,6
mark,background,0.0035291544627398252,7
mark,background,0.0032709497027099133,8
mark,cyst,3.2453679068567e-06,1
mark,cyst,6.326663879008265e-06,2
mark,cyst,1.5506562704104e-05,3
mark,cyst,2.24835366680054e-05,4
mark,cyst,3.136261511826888e-05,5
mark,cyst,4.7294877731474116e-05,6
mark,cyst,7.523347449023277e-05,7
mark,cyst,7.721863221377134e-05,8
mark,tumor_bleeding,0.00018818999524228275,1
mark,tumor_bleeding,0.00017489120364189148,2
mark,tumor_bleeding,0.00018016350804828107,3
mark,tumor_bleeding,0.00016866010264493525,4
mark,tumor_bleeding,0.0001907103869598359,5
mark,tumor_bleeding,0.00024094006221275777,6
mark,tumor_bleeding,0.00036080050631426275,7
mark,tumor_bleeding,0.0003692647151183337,8
mark,tumor_necrosis,2.9712899049627595e-05,1
mark,tumor_necrosis,4.0011607779888436e-05,2
mark,tumor_necrosis,5.286356827127747e-05,3
mark,tumor_necrosis,6.508340447908267e-05,4
mark,tumor_necrosis,6.564606155734509e-05,5
mark,tumor_necrosis,7.930245192255825e-05,6
mark,tumor_necrosis,0.00010730172652984038,7
mark,tumor_necrosis,0.0001179278624476865,8
mark,tumor_vital,0.007049801759421825,1
mark,tumor_vital,0.005652559455484152,2
mark,tumor_vital,0.0050149098969995975,3
mark,tumor_vital,0.004540137946605682,4
mark,tumor_vital,0.004500043578445911,5
mark,tumor_vital,0.004867090377956629,6
mark,tumor_vital,0.006592597812414169,7
mark,tumor_vital,0.0063252998515963554,8
mark,extrarenal,0.009806939400732517,1
mark,extrarenal,0.006524305325001478,2
mark,extrarenal,0.004613915458321571,3
mark,extrarenal,0.0037217712961137295,4
mark,extrarenal,0.0033753870520740747,5
mark,extrarenal,0.0033132366370409727,6
mark,extrarenal,0.0037028915248811245,7
mark,extrarenal,0.003622779157012701,8
mark,cortex,0.01776530034840107,1
mark,cortex,0.016836155205965042,2
mark,cortex,0.015009328722953796,3
mark,cortex,0.012967241927981377,4
mark,cortex,0.012437259778380394,5
mark,cortex,0.012404254637658596,6
mark,cortex,0.013786048628389835,7
mark,cortex,0.01377108320593834,8
mark,angioinvasion,0.00016346380289178342,1
mark,angioinvasion,9.896822302835062e-05,2
mark,angioinvasion,5.607349885394797e-05,3
mark,angioinvasion,3.790497066802345e-05,4
mark,angioinvasion,3.418810592847876e-05,5
mark,angioinvasion,3.27884845319204e-05,6
mark,angioinvasion,3.1540846975985914e-05,7
mark,angioinvasion,3.043740798602812e-05,8
mark,mark,0.2697848379611969,1
mark,mark,0.15720099210739136,2
mark,mark,0.09867558628320694,3
mark,mark,0.05913263559341431,4
mark,mark,0.0441908985376358,5
mark,mark,0.034933507442474365,6
mark,mark,0.030213437974452972,7
mark,mark,0.024480096995830536,8
mark,tumor_regression,0.0033736906480044127,1
mark,tumor_regression,0.002598000457510352,2
mark,tumor_regression,0.0021800026297569275,3
mark,tumor_regression,0.001733115641400218,4
mark,tumor_regression,0.0016283228760585189,5
mark,tumor_regression,0.0016796394484117627,6
mark,tumor_regression,0.0019156072521582246,7
mark,tumor_regression,0.0017545509617775679,8
mark,capsule,0.00530032766982913,1
mark,capsule,0.003201219020411372,2
mark,capsule,0.0021679915953427553,3
mark,capsule,0.0014513831119984388,4
mark,capsule,0.0012129952665418386,5
mark,capsule,0.0011402954114601016,6
mark,capsule,0.001175462151877582,7
mark,capsule,0.0010439751204103231,8
tumor_regression,background,0.019037656486034393,1
tumor_regression,background,0.01420616265386343,2
tumor_regression,background,0.009683717973530293,3
tumor_regression,background,0.007878625765442848,4
tumor_regression,background,0.007715724874287844,5
tumor_regression,background,0.008118154481053352,6
tumor_regression,background,0.008952511474490166,7
tumor_regression,background,0.009211989119648933,8
tumor_regression,cyst,0.0006916426937095821,1
tumor_regression,cyst,0.0005641413736157119,2
tumor_regression,cyst,0.00046516326256096363,3
tumor_regression,cyst,0.00041094148764386773,4
tumor_regression,cyst,0.00032428622944280505,5
tumor_regression,cyst,0.00031947175739333034,6
tumor_regression,cyst,0.00031944800866767764,7
tumor_regression,cyst,0.0002846378192771226,8
tumor_regression,tumor_bleeding,0.003083297749981284,1
tumor_regression,tumor_bleeding,0.002254750346764922,2
tumor_regression,tumor_bleeding,0.0016979366773739457,3
tumor_regression,tumor_bleeding,0.0012908647768199444,4
tumor_regression,tumor_bleeding,0.001099442015402019,5
tumor_regression,tumor_bleeding,0.0010426642838865519,6
tumor_regression,tumor_bleeding,0.0011370391584932804,7
tumor_regression,tumor_bleeding,0.0010563471587374806,8
tumor_regression,tumor_necrosis,0.007113025523722172,1
tumor_regression,tumor_necrosis,0.0057176086120307446,2
tumor_regression,tumor_necrosis,0.0046166288666427135,3
tumor_regression,tumor_necrosis,0.0037213782779872417,4
tumor_regression,tumor_necrosis,0.003316753776744008,5
tumor_regression,tumor_necrosis,0.00328618916682899,6
tumor_regression,tumor_necrosis,0.0035962150432169437,7
tumor_regression,tumor_necrosis,0.0035746851935982704,8
tumor_regression,tumor_vital,0.06285371631383896,1
tumor_regression,tumor_vital,0.03999362513422966,2
tumor_regression,tumor_vital,0.02907523512840271,3
tumor_regression,tumor_vital,0.021739283576607704,4
tumor_regression,tumor_vital,0.018746834248304367,5
tumor_regression,tumor_vital,0.018076492473483086,6
tumor_regression,tumor_vital,0.02035555988550186,7
tumor_regression,tumor_vital,0.01920509524643421,8
tumor_regression,extrarenal,0.004314544145017862,1
tumor_regression,extrarenal,0.003614016342908144,2
tumor_regression,extrarenal,0.0031267423182725906,3
tumor_regression,extrarenal,0.00309663824737072,4
tumor_regression,extrarenal,0.003160062013193965,5
tumor_regression,extrarenal,0.003339014947414398,6
tumor_regression,extrarenal,0.0043302616104483604,7
tumor_regression,extrarenal,0.005125631578266621,8
tumor_regression,cortex,0.004976239521056414,1
tumor_regression,cortex,0.004741437267512083,2
tumor_regression,cortex,0.004304245579987764,3
tumor_regression,cortex,0.0035893756430596113,4
tumor_regression,cortex,0.003447648836299777,5
tumor_regression,cortex,0.0037071669939905405,6
tumor_regression,cortex,0.004367946181446314,7
tumor_regression,cortex,0.004616841673851013,8
tumor_regression,angioinvasion,7.448906217177864e-06,1
tumor_regression,angioinvasion,2.352890305701294e-06,2
tumor_regression,angioinvasion,2.1089724668854615e-06,3
tumor_regression,angioinvasion,1.6376134226447903e-06,4
tumor_regression,angioinvasion,1.118132331612287e-06,5
tumor_regression,angioinvasion,1.0418563078928855e-06,6
tumor_regression,angioinvasion,1.118475438488531e-06,7
tumor_regression,angioinvasion,1.1100756864834693e-06,8
tumor_regression,mark,0.0022901701740920544,1
tumor_regression,mark,0.0022085104137659073,2
tumor_regression,mark,0.0020737024024128914,3
tumor_regression,mark,0.0018167831003665924,4
tumor_regression,mark,0.001809104811400175,5
tumor_regression,mark,0.0019737689290195704,6
tumor_regression,mark,0.002377502154558897,7
tumor_regression,mark,0.002465573139488697,8
tumor_regression,tumor_regression,0.2031920701265335,1
tumor_regression,tumor_regression,0.10247152298688889,2
tumor_regression,tumor_regression,0.06612199544906616,3
tumor_regression,tumor_regression,0.04295381158590317,4
tumor_regression,tumor_regression,0.03409159183502197,5
tumor_regression,tumor_regression,0.03006642498075962,6
tumor_regression,tumor_regression,0.030300570651888847,7
tumor_regression,tumor_regression,0.02723763883113861,8
tumor_regression,capsule,0.004160221666097641,1
tumor_regression,capsule,0.0025050868280231953,2
tumor_regression,capsule,0.0018153527053073049,3
tumor_regression,capsule,0.0013952113222330809,4
tumor_regression,capsule,0.0013263276778161526,5
tumor_regression,capsule,0.001361833536066115,6
tumor_regression,capsule,0.0016236124793067575,7
tumor_regression,capsule,0.0017501080874353647,8
capsule,background,0.03265377879142761,1
capsule,background,0.020620247349143028,2
capsule,background,0.012854463420808315,3
capsule,background,0.00921392161399126,4
capsule,background,0.008384733460843563,5
capsule,background,0.008690162561833858,6
capsule,background,0.009934943169355392,7
capsule,background,0.009964639320969582,8
capsule,cyst,0.00046837155241519213,1
capsule,cyst,0.0004545103292912245,2
capsule,cyst,0.00041406144737266004,3
capsule,cyst,0.00032134633511304855,4
capsule,cyst,0.000285846006590873,5
capsule,cyst,0.00027078069979324937,6
capsule,cyst,0.00030624750070273876,7
capsule,cyst,0.0002822410315275192,8
capsule,tumor_bleeding,0.0016671507619321346,1
capsule,tumor_bleeding,0.00140571768861264,2
capsule,tumor_bleeding,0.0012774909846484661,3
capsule,tumor_bleeding,0.001060226233676076,4
capsule,tumor_bleeding,0.0009028972708620131,5
capsule,tumor_bleeding,0.0008969727205112576,6
capsule,tumor_bleeding,0.0010740053839981556,7
capsule,tumor_bleeding,0.0011322494829073548,8
capsule,tumor_necrosis,0.0022777568083256483,1
capsule,tumor_necrosis,0.0021637575700879097,2
capsule,tumor_necrosis,0.0021724572870880365,3
capsule,tumor_necrosis,0.0019821489695459604,4
capsule,tumor_necrosis,0.0021509171929210424,5
capsule,tumor_necrosis,0.002243142807856202,6
capsule,tumor_necrosis,0.002763104625046253,7
capsule,tumor_necrosis,0.0028361398726701736,8
capsule,tumor_vital,0.07721488177776337,1
capsule,tumor_vital,0.04291154071688652,2
capsule,tumor_vital,0.030311016365885735,3
capsule,tumor_vital,0.022368069738149643,4
capsule,tumor_vital,0.01917051523923874,5
capsule,tumor_vital,0.018512411043047905,6
capsule,tumor_vital,0.021052228286862373,7
capsule,tumor_vital,0.020123198628425598,8
capsule,extrarenal,0.0421791635453701,1
capsule,extrarenal,0.026361750438809395,2
capsule,extrarenal,0.01797158643603325,3
capsule,extrarenal,0.014222209341824055,4
capsule,extrarenal,0.012502918019890785,5
capsule,extrarenal,0.011722717434167862,6
capsule,extrarenal,0.012902840971946716,7
capsule,extrarenal,0.013078095391392708,8
capsule,cortex,0.043727681040763855,1
capsule,cortex,0.0275698471814394,2
capsule,cortex,0.018954681232571602,3
capsule,cortex,0.01313325297087431,4
capsule,cortex,0.011030757799744606,5
capsule,cortex,0.010247263126075268,6
capsule,cortex,0.010689495131373405,7
capsule,cortex,0.01030620839446783,8
capsule,angioinvasion,4.454658119357191e-05,1
capsule,angioinvasion,2.852277975762263e-05,2
capsule,angioinvasion,1.7596759789739735e-05,3
capsule,angioinvasion,1.4307571291283239e-05,4
capsule,angioinvasion,1.179866558231879e-05,5
capsule,angioinvasion,1.111760411731666e-05,6
capsule,angioinvasion,1.1260124665568583e-05,7
capsule,angioinvasion,1.116601015382912e-05,8
capsule,mark,0.016803089529275894,1
capsule,mark,0.012998479418456554,2
capsule,mark,0.009494717232882977,3
capsule,mark,0.006882602348923683,4
capsule,mark,0.006044615060091019,5
capsule,mark,0.005858753342181444,6
capsule,mark,0.006396880839020014,7
capsule,mark,0.006210079416632652,8
capsule,tumor_regression,0.018353423103690147,1
capsule,tumor_regression,0.010856152512133121,2
capsule,tumor_regression,0.007962021976709366,3
capsule,tumor_regression,0.006304583512246609,4
capsule,tumor_regression,0.006416958291083574,5
capsule,tumor_regression,0.007020961027592421,6
capsule,tumor_regression,0.008589668199419975,7
capsule,tumor_regression,0.009120429866015911,8
capsule,capsule,0.08570948243141174,1
capsule,capsule,0.0291781947016716,2
capsule,capsule,0.014420236460864544,3
capsule,capsule,0.008149854838848114,4
capsule,capsule,0.006011872552335262,5
capsule,capsule,0.005204692017287016,6
capsule,capsule,0.005036258138716221,7
capsule,capsule,0.004553194157779217,8
